HowOldAreYou,WhatIsYourSex,HowTallAreYouWithoutShoesInMeters,HowMuchDoYouWeighWithoutShoesInKG,weight,BMI,Sex,Age
6.0,1.0,1.63,65.77,0.4277,24.754413037750762,Female,17
5.0,1.0,1.57,53.52,0.4277,21.712848391415474,Female,16
5.0,1.0,1.57,61.69,0.4513,25.027384478072133,Female,16
6.0,1.0,1.6,65.77,0.4277,25.691406249999993,Female,17
6.0,1.0,1.57,74.84,0.4277,30.36228650249503,Female,17
6.0,1.0,1.68,90.72,0.4277,32.142857142857146,Female,17
5.0,1.0,1.52,52.16,0.5312,22.576177285318558,Female,16
5.0,1.0,1.7,65.77,0.4513,22.757785467128027,Female,16
7.0,2.0,1.75,122.47,0.7962,39.990204081632655,Male,18
7.0,2.0,1.8,78.02,0.7962,24.080246913580243,Male,18
6.0,2.0,1.83,106.6,0.8754,31.831347606676815,Male,17
6.0,2.0,1.83,79.38,0.8754,23.703305563020688,Male,17
5.0,2.0,1.83,72.58,0.8754,21.672788079667946,Male,16
6.0,2.0,1.78,88.45,0.7962,27.91629844716576,Male,17
6.0,1.0,1.52,56.7,0.4277,24.541204986149587,Female,17
5.0,1.0,1.57,49.9,0.4277,20.24422897480628,Female,16
4.0,1.0,1.52,60.33,0.6362,26.112361495844876,Female,15
4.0,1.0,1.63,54.89,0.6362,20.659415107832437,Female,15
7.0,1.0,1.52,48.08,0.4513,20.810249307479225,Female,18
5.0,1.0,1.6,61.24,0.6362,23.921874999999996,Female,16
4.0,1.0,1.7,90.72,0.6165,31.391003460207614,Female,15
5.0,1.0,1.7,52.16,0.6362,18.048442906574394,Female,16
4.0,1.0,1.57,59.88,0.6362,24.293074769767536,Female,15
5.0,1.0,1.63,57.61,0.6776,21.683164590312018,Female,16
5.0,1.0,1.75,65.77,0.6165,21.47591836734694,Female,16
5.0,1.0,1.57,63.5,0.6362,25.76169418637673,Female,16
5.0,1.0,1.52,48.99,0.6362,21.20412049861496,Female,16
5.0,1.0,1.68,50.8,0.6362,17.998866213151928,Female,16
5.0,1.0,1.73,58.97,0.6165,19.703297804804702,Female,16
4.0,1.0,1.7,72.58,0.6362,25.114186851211073,Female,15
5.0,1.0,1.52,66.68,0.6165,28.860803324099727,Female,16
5.0,1.0,1.57,63.5,0.6362,25.76169418637673,Female,16
5.0,1.0,1.65,58.51,0.6165,21.491276400367312,Female,16
5.0,2.0,1.83,104.33,0.6328,31.153513093851707,Male,16
6.0,2.0,1.78,73.94,0.8754,23.336699911627317,Male,17
4.0,2.0,1.88,70.31,0.752,19.893051154368493,Male,15
4.0,2.0,1.65,54.43,0.6328,19.99265381083563,Male,15
6.0,2.0,1.57,70.31,0.6328,28.524483751876343,Male,17
5.0,2.0,1.63,95.26,0.6328,35.8538145959577,Male,16
7.0,2.0,1.83,88.45,0.4371,26.41165755919854,Male,18
4.0,2.0,1.78,71.22,0.752,22.478222446660773,Male,15
5.0,2.0,1.68,70.31,0.6328,24.911422902494337,Male,16
4.0,2.0,1.73,66.68,0.752,22.279394567142237,Male,15
4.0,2.0,1.65,58.97,0.752,21.660238751147844,Male,15
5.0,2.0,1.8,60.33,0.6328,18.62037037037037,Male,16
5.0,2.0,1.83,68.49,0.7775,20.451491534533723,Male,16
4.0,2.0,1.55,53.52,0.3671,22.276795005202914,Male,15
3.0,2.0,1.7,61.24,0.3671,21.190311418685123,Male,14
4.0,2.0,1.63,79.38,0.3671,29.876924235010726,Male,15
3.0,2.0,1.75,95.26,0.3671,31.10530612244898,Male,14
3.0,2.0,1.73,62.6,0.3671,20.91616826489358,Male,14
5.0,2.0,1.68,95.26,0.3671,33.7514172335601,Male,16
4.0,1.0,1.6,63.05,0.3813,24.628906249999993,Female,15
3.0,1.0,1.55,61.69,0.3813,25.677419354838705,Female,14
3.0,1.0,1.55,49.9,0.3813,20.770031217481787,Female,14
3.0,1.0,1.57,52.16,0.3813,21.161101870258427,Female,14
4.0,1.0,1.52,56.25,0.3813,24.34643351800554,Female,15
4.0,1.0,1.63,76.66,0.3813,28.853174752531146,Female,15
4.0,1.0,1.57,58.97,0.3813,23.92389143575804,Female,15
7.0,2.0,1.75,60.78,0.1892,19.846530612244898,Male,18
7.0,2.0,1.78,76.2,0.1892,24.049993687665697,Male,18
7.0,2.0,1.7,77.11,0.1892,26.68166089965398,Male,18
7.0,2.0,1.9,102.97,0.1892,28.52354570637119,Male,18
6.0,2.0,1.63,64.86,0.1892,24.41190861530355,Male,17
7.0,2.0,1.8,117.94,0.1892,36.401234567901234,Male,18
6.0,2.0,1.68,68.49,0.1892,24.266581632653065,Male,17
6.0,1.0,1.52,51.71,0.144,22.381405817174514,Female,17
7.0,1.0,1.73,83.92,0.144,28.03969394233018,Female,18
7.0,1.0,1.68,81.65,0.144,28.92928004535148,Female,18
6.0,1.0,1.47,89.81,0.144,41.56138645934565,Female,17
7.0,1.0,1.55,67.13,0.144,27.941727367325697,Female,18
6.0,1.0,1.65,58.97,0.144,21.660238751147844,Female,17
6.0,1.0,1.65,72.58,0.144,26.6593204775023,Female,17
6.0,1.0,1.57,68.04,0.144,27.60355389670981,Female,17
6.0,1.0,1.57,103.42,0.144,41.95707736622175,Female,17
7.0,1.0,1.6,57.61,0.144,22.503906249999996,Female,18
6.0,1.0,1.6,74.84,0.144,29.234374999999996,Female,17
7.0,2.0,1.78,74.84,0.1892,23.620754955182427,Male,18
7.0,2.0,1.7,68.04,0.1892,23.543252595155714,Male,18
6.0,2.0,1.63,54.43,0.1892,20.4862810041778,Male,17
7.0,2.0,1.68,77.11,0.1892,27.32071995464853,Male,18
7.0,2.0,1.8,89.81,0.1892,27.719135802469136,Male,18
7.0,2.0,1.68,60.33,0.1892,21.37542517006803,Male,18
6.0,2.0,1.73,58.97,0.1892,19.703297804804702,Male,17
7.0,2.0,1.75,68.04,0.1892,22.21714285714286,Male,18
6.0,1.0,1.52,47.63,0.144,20.61547783933518,Female,17
7.0,1.0,1.85,99.79,0.144,29.157048940832723,Female,18
7.0,1.0,1.55,56.25,0.144,23.413111342351716,Female,18
7.0,1.0,1.47,52.16,0.181,24.138090610393817,Female,18
7.0,1.0,1.63,90.72,0.144,34.14505626858369,Female,18
7.0,1.0,1.57,65.77,0.144,26.682624041543264,Female,18
7.0,1.0,1.57,79.83,0.144,32.38670939997566,Female,18
7.0,1.0,1.47,54.43,0.144,25.188578832893704,Female,18
7.0,1.0,1.57,54.43,0.144,22.082031725424965,Female,18
6.0,1.0,1.57,53.52,0.144,21.712848391415474,Female,17
6.0,1.0,1.57,70.31,0.144,28.524483751876343,Female,17
6.0,1.0,1.52,44.45,0.213,19.239092797783936,Female,17
6.0,2.0,1.7,99.79,0.1612,34.52941176470589,Male,17
6.0,2.0,1.78,99.79,0.1612,31.49539199596011,Male,17
6.0,2.0,1.7,63.5,0.1612,21.972318339100347,Male,17
5.0,2.0,1.75,74.84,0.1612,24.437551020408165,Male,16
6.0,2.0,1.85,122.47,0.1612,35.78378378378378,Male,17
6.0,1.0,1.6,56.7,0.181,22.148437499999996,Female,17
5.0,2.0,1.73,74.84,0.1612,25.005847171639548,Male,16
6.0,1.0,1.65,58.06,0.181,21.325987144168966,Female,17
6.0,1.0,1.5,52.16,0.181,23.182222222222222,Female,17
5.0,1.0,1.55,53.07,0.181,22.0894901144641,Female,16
6.0,1.0,1.6,51.71,0.144,20.199218749999996,Female,17
5.0,1.0,1.63,66.23,0.181,24.9275471414054,Female,16
6.0,1.0,1.65,53.52,0.181,19.658402203856753,Female,17
5.0,1.0,1.63,61.24,0.181,23.049418495238815,Female,16
6.0,1.0,1.6,49.9,0.144,19.492187499999996,Female,17
6.0,1.0,1.63,64.41,0.181,24.242538296510972,Female,17
5.0,1.0,1.63,58.97,0.181,22.19503933155181,Female,16
4.0,2.0,1.73,80.74,0.3671,26.97717932440108,Male,15
6.0,2.0,1.83,68.04,0.2775,20.317119054017738,Male,17
3.0,2.0,1.6,75.3,0.3671,29.414062499999993,Male,14
4.0,2.0,1.73,81.65,0.3671,27.281232249657524,Male,15
3.0,2.0,1.63,58.06,0.3671,21.852534909104598,Male,14
4.0,2.0,1.68,68.04,0.3671,24.107142857142865,Male,15
4.0,2.0,1.7,104.33,0.3671,36.10034602076125,Male,15
4.0,1.0,1.6,90.72,0.3813,35.43749999999999,Female,15
4.0,1.0,1.55,53.98,0.3813,22.46826222684703,Female,15
3.0,1.0,1.63,48.54,0.3813,18.26941172042606,Female,14
3.0,1.0,1.65,63.96,0.3813,23.493112947658407,Female,14
5.0,2.0,1.75,61.24,0.1612,19.996734693877553,Male,16
6.0,2.0,1.83,88.0,0.1612,26.27728507868255,Male,17
6.0,2.0,1.7,60.33,0.1612,20.87543252595156,Male,17
6.0,2.0,1.83,75.75,0.1612,22.619367553525034,Male,17
5.0,2.0,1.73,108.86,0.1612,36.372748838918774,Male,16
6.0,2.0,1.7,49.44,0.1612,17.107266435986162,Male,17
6.0,2.0,1.68,61.24,0.1612,21.697845804988667,Male,17
6.0,2.0,1.68,81.65,0.1612,28.92928004535148,Male,17
6.0,2.0,1.8,73.03,0.1612,22.540123456790123,Male,17
6.0,2.0,1.78,65.77,0.1612,20.75811134957707,Male,17
5.0,2.0,1.63,53.52,0.1612,20.14377658173059,Male,16
5.0,2.0,1.8,81.65,0.1612,25.200617283950617,Male,16
6.0,2.0,1.78,73.03,0.1773,23.0494887009216,Male,17
6.0,1.0,1.57,70.31,0.181,28.524483751876343,Female,17
6.0,1.0,1.6,47.63,0.181,18.605468749999996,Female,17
5.0,1.0,1.6,97.52,0.181,38.09374999999999,Female,16
5.0,1.0,1.73,63.5,0.181,21.216879949213137,Female,16
6.0,1.0,1.57,45.81,0.181,18.584932451620755,Female,17
5.0,1.0,1.52,50.35,0.181,21.792763157894736,Female,16
4.0,1.0,1.55,58.97,0.305,24.54526534859521,Female,15
4.0,1.0,1.57,53.52,0.305,21.712848391415474,Female,15
5.0,1.0,1.5,47.63,0.305,21.16888888888889,Female,16
5.0,1.0,1.55,68.04,0.305,28.320499479708637,Female,16
7.0,1.0,1.7,54.43,0.144,18.833910034602077,Female,18
5.0,2.0,1.65,68.04,0.2775,24.991735537190088,Male,16
4.0,2.0,1.55,53.52,0.3671,22.276795005202914,Male,15
5.0,2.0,1.85,74.84,0.2775,21.867056245434622,Male,16
5.0,2.0,1.8,66.68,0.3671,20.580246913580247,Male,16
5.0,2.0,1.68,58.06,0.2775,20.57114512471656,Male,16
6.0,2.0,1.8,95.26,0.2775,29.401234567901234,Male,17
5.0,2.0,1.7,82.56,0.2775,28.56747404844291,Male,16
5.0,2.0,1.75,69.4,0.2775,22.66122448979592,Male,16
5.0,2.0,1.73,68.04,0.2775,22.733803334558456,Male,16
5.0,2.0,1.68,61.24,0.2775,21.697845804988667,Male,16
5.0,2.0,1.73,69.85,0.2775,23.33856794413445,Male,16
5.0,2.0,1.8,102.51,0.3297,31.63888888888889,Male,16
6.0,2.0,1.8,129.28,0.3671,39.901234567901234,Male,17
5.0,2.0,1.8,84.37,0.2775,26.040123456790123,Male,16
5.0,2.0,1.68,95.71,0.1612,33.9108560090703,Male,16
6.0,2.0,1.65,53.52,0.2775,19.658402203856753,Male,17
5.0,2.0,1.73,95.26,0.2775,31.828661164756593,Male,16
5.0,2.0,1.75,65.32,0.2775,21.32897959183673,Male,16
5.0,2.0,1.68,60.78,0.2775,21.534863945578234,Male,16
4.0,1.0,1.57,85.73,0.305,34.78031563146578,Female,15
5.0,1.0,1.52,89.81,0.305,38.8720567867036,Female,16
5.0,1.0,1.57,80.29,0.305,32.5733295468376,Female,16
4.0,1.0,1.52,56.7,0.305,24.541204986149587,Female,15
5.0,1.0,1.6,102.97,0.3148,40.22265624999999,Female,16
6.0,1.0,1.68,73.48,0.305,26.03458049886622,Female,17
4.0,1.0,1.55,56.7,0.305,23.600416233090527,Female,15
6.0,1.0,1.6,58.97,0.305,23.035156249999996,Female,17
4.0,2.0,1.8,89.81,0.0904,27.719135802469136,Male,15
3.0,2.0,1.68,47.17,0.0904,16.712726757369616,Male,14
3.0,2.0,1.75,83.46,0.1029,27.25224489795918,Male,14
4.0,2.0,1.73,86.18,0.0904,28.794814394065956,Male,15
4.0,2.0,1.7,83.92,0.0904,29.038062283737027,Male,15
4.0,1.0,1.5,50.35,0.0971,22.37777777777778,Female,15
4.0,1.0,1.57,52.16,0.0971,21.161101870258427,Female,15
4.0,2.0,1.7,58.97,0.1029,20.40484429065744,Male,15
4.0,2.0,1.75,102.06,0.0904,33.325714285714284,Male,15
4.0,2.0,1.7,83.92,0.1029,29.038062283737027,Male,15
4.0,2.0,1.78,77.11,0.0904,24.337204898371418,Male,15
4.0,2.0,1.7,88.45,0.0904,30.605536332179934,Male,15
4.0,1.0,1.6,58.97,0.0971,23.035156249999996,Female,15
4.0,1.0,1.5,46.27,0.0971,20.564444444444447,Female,15
4.0,1.0,1.57,73.03,0.0971,29.627976794190435,Female,15
3.0,1.0,1.73,90.72,0.0971,30.31173777941127,Female,14
3.0,1.0,1.52,77.11,0.0971,33.37517313019391,Female,14
4.0,1.0,1.57,52.16,0.0971,21.161101870258427,Female,15
4.0,1.0,1.55,58.06,0.0971,24.166493236212276,Female,15
4.0,1.0,1.55,62.14,0.0971,25.86472424557752,Female,15
4.0,1.0,1.63,49.9,0.0971,18.781286461665854,Female,15
3.0,1.0,1.65,54.43,0.0971,19.99265381083563,Female,14
5.0,1.0,1.57,51.26,0.0765,20.795975495963322,Female,16
5.0,1.0,1.55,54.89,0.0765,22.847034339229968,Female,16
6.0,1.0,1.7,88.45,0.0765,30.605536332179934,Female,17
5.0,1.0,1.55,63.5,0.0765,26.430801248699268,Female,16
5.0,1.0,1.57,70.76,0.0765,28.707046939023897,Female,16
5.0,1.0,1.6,47.63,0.0765,18.605468749999996,Female,16
6.0,1.0,1.7,60.33,0.0765,20.87543252595156,Female,17
6.0,1.0,1.57,61.24,0.0765,24.844821290924582,Female,17
6.0,2.0,1.63,63.5,0.095,23.90003387406376,Male,17
6.0,2.0,1.73,65.77,0.095,21.975341641885795,Male,17
6.0,2.0,1.88,111.59,0.0676,31.572544137618834,Male,17
6.0,2.0,1.78,86.18,0.095,27.19984850397677,Male,17
5.0,2.0,1.68,63.5,0.095,22.498582766439913,Male,16
6.0,2.0,1.63,72.58,0.095,27.317550528811775,Male,17
5.0,2.0,1.7,72.58,0.095,25.114186851211073,Male,16
5.0,1.0,1.57,58.97,0.0765,23.92389143575804,Female,16
5.0,2.0,1.65,61.24,0.095,22.494031221303953,Male,16
5.0,2.0,1.78,70.76,0.095,22.33303875773261,Male,16
5.0,2.0,1.8,75.3,0.095,23.240740740740737,Male,16
6.0,2.0,1.78,89.81,0.095,28.345537179649035,Male,17
5.0,2.0,1.78,80.74,0.095,25.48289357404368,Male,16
5.0,2.0,1.75,89.36,0.095,29.17877551020408,Male,16
6.0,2.0,1.73,65.32,0.1138,21.824985799726015,Male,17
5.0,1.0,1.57,51.71,0.0765,20.978538683110877,Female,16
6.0,1.0,1.57,61.24,0.0765,24.844821290924582,Female,17
6.0,1.0,1.55,48.08,0.0765,20.012486992715917,Female,17
6.0,1.0,1.63,53.52,0.0765,20.14377658173059,Female,17
5.0,1.0,1.75,70.31,0.09,22.958367346938775,Female,16
5.0,1.0,1.63,65.77,0.0765,24.754413037750762,Female,16
6.0,1.0,1.63,52.62,0.0765,19.805035944145434,Female,17
6.0,1.0,1.57,55.79,0.0765,22.63377824658201,Female,17
5.0,2.0,1.63,58.06,0.0676,21.852534909104598,Male,16
5.0,1.0,1.65,58.97,0.0781,21.660238751147844,Female,16
4.0,1.0,1.8,137.44,0.071,42.419753086419746,Female,15
5.0,1.0,1.65,66.68,0.071,24.49219467401286,Female,16
4.0,1.0,1.55,44.0,0.071,18.314255983350673,Female,15
4.0,1.0,1.63,49.9,0.071,18.781286461665854,Female,15
4.0,1.0,1.57,57.15,0.0781,23.185524767739054,Female,15
4.0,1.0,1.6,78.02,0.071,30.476562499999993,Female,15
4.0,1.0,1.5,70.31,0.071,31.24888888888889,Female,15
4.0,2.0,1.78,85.73,0.0676,27.057820982199217,Male,15
5.0,2.0,1.7,66.23,0.0676,22.916955017301042,Male,16
4.0,2.0,1.73,54.43,0.0904,18.186374419459387,Male,15
6.0,2.0,1.8,100.7,0.0676,31.080246913580247,Male,17
6.0,2.0,1.63,63.5,0.0904,23.90003387406376,Male,17
4.0,2.0,1.7,54.43,0.0803,18.833910034602077,Male,15
5.0,2.0,1.65,113.4,0.0676,41.65289256198348,Male,16
6.0,2.0,1.65,59.88,0.0676,21.994490358126725,Male,17
5.0,2.0,1.83,104.33,0.0676,31.153513093851707,Male,16
4.0,2.0,1.75,61.24,0.0904,19.996734693877553,Male,15
5.0,2.0,1.7,83.92,0.0904,29.038062283737027,Male,16
5.0,2.0,1.73,83.92,0.0904,28.03969394233018,Male,16
4.0,2.0,1.52,54.43,0.0904,23.558691135734072,Male,15
4.0,2.0,1.65,72.58,0.0904,26.6593204775023,Male,15
3.0,2.0,1.63,58.97,0.0904,22.19503933155181,Male,14
4.0,2.0,1.7,57.15,0.0904,19.775086505190313,Male,15
4.0,1.0,1.4,70.31,0.071,35.872448979591844,Female,15
5.0,1.0,1.57,84.82,0.0971,34.411132297456284,Female,16
4.0,2.0,1.73,68.04,0.0904,22.733803334558456,Male,15
4.0,2.0,1.68,58.06,0.0904,20.57114512471656,Male,15
4.0,2.0,1.6,48.54,0.0904,18.960937499999996,Male,15
3.0,2.0,1.65,83.92,0.0904,30.824609733700647,Male,14
4.0,2.0,1.68,83.92,0.0904,29.73356009070295,Male,15
4.0,1.0,1.55,46.72,0.0971,19.44640998959417,Female,15
3.0,1.0,1.52,58.97,0.0971,25.523718836565095,Female,14
5.0,1.0,1.55,68.04,0.0971,28.320499479708637,Female,16
3.0,1.0,1.55,68.04,0.0971,28.320499479708637,Female,14
5.0,1.0,1.65,51.26,0.0971,18.82828282828283,Female,16
3.0,1.0,1.63,51.26,0.0971,19.293161202905644,Female,14
5.0,2.0,1.7,81.65,0.0676,28.252595155709347,Male,16
4.0,2.0,1.68,46.72,0.0904,16.553287981859413,Male,15
5.0,2.0,1.68,61.24,0.0676,21.697845804988667,Male,16
4.0,2.0,1.7,77.11,0.083,26.68166089965398,Male,15
4.0,2.0,1.78,58.97,0.0676,18.611917687160712,Male,15
4.0,1.0,1.42,64.41,0.071,31.943066851815114,Female,15
5.0,1.0,1.52,45.36,0.071,19.632963988919666,Female,16
5.0,2.0,1.8,81.65,0.0676,25.200617283950617,Male,16
5.0,2.0,1.78,73.94,0.0676,23.336699911627317,Male,16
5.0,2.0,1.78,70.76,0.0676,22.33303875773261,Male,16
5.0,2.0,1.75,76.66,0.0676,25.031836734693876,Male,16
5.0,1.0,1.65,79.38,0.071,29.15702479338843,Female,16
5.0,1.0,1.55,61.24,0.071,25.490114464099893,Female,16
5.0,1.0,1.6,73.03,0.071,28.527343749999996,Female,16
6.0,1.0,1.5,49.9,0.071,22.177777777777777,Female,17
6.0,2.0,1.75,63.5,0.0362,20.73469387755102,Male,17
7.0,2.0,1.63,72.58,0.0362,27.317550528811775,Male,18
7.0,2.0,1.78,81.65,0.0362,25.7701047847494,Male,18
6.0,2.0,1.73,93.9,0.0362,31.374252397340374,Male,17
6.0,2.0,1.65,56.7,0.0362,20.82644628099174,Male,17
6.0,2.0,1.7,90.72,0.0362,31.391003460207614,Male,17
7.0,2.0,1.73,70.31,0.0362,23.492265027231113,Male,18
7.0,2.0,1.7,117.94,0.0362,40.80968858131488,Male,18
7.0,2.0,1.68,81.65,0.0362,28.92928004535148,Male,18
7.0,1.0,1.68,68.04,0.0538,24.107142857142865,Female,18
6.0,1.0,1.47,49.9,0.0538,23.09223008931464,Female,17
7.0,1.0,1.65,68.04,0.0538,24.991735537190088,Female,18
7.0,1.0,1.63,95.26,0.0538,35.8538145959577,Female,18
6.0,2.0,1.73,64.41,0.0462,21.520932874469576,Male,17
7.0,2.0,1.68,65.32,0.0362,23.14342403628118,Male,18
6.0,2.0,1.73,68.04,0.0362,22.733803334558456,Male,17
6.0,2.0,1.83,70.31,0.0362,20.99495356684284,Male,17
7.0,1.0,1.52,63.5,0.0538,27.484418282548475,Female,18
6.0,1.0,1.57,58.06,0.0538,23.55470810174855,Female,17
6.0,1.0,1.7,81.65,0.0538,28.252595155709347,Female,17
7.0,1.0,1.65,52.62,0.0538,19.327823691460058,Female,18
6.0,1.0,1.7,99.79,0.0538,34.52941176470589,Female,17
6.0,1.0,1.65,79.38,0.0538,29.15702479338843,Female,17
6.0,2.0,1.73,81.65,0.0362,27.281232249657524,Male,17
7.0,2.0,1.7,110.22,0.0362,38.13840830449827,Male,18
7.0,2.0,1.78,73.94,0.0362,23.336699911627317,Male,18
6.0,2.0,1.7,54.43,0.0362,18.833910034602077,Male,17
7.0,2.0,1.68,95.26,0.0362,33.7514172335601,Male,18
7.0,1.0,1.6,56.25,0.0538,21.972656249999996,Female,18
6.0,2.0,1.78,88.91,0.0362,28.061482136093925,Male,17
7.0,2.0,1.8,114.76,0.0362,35.41975308641975,Male,18
7.0,2.0,1.83,124.29,0.0362,37.11367911851652,Male,18
7.0,2.0,1.7,72.58,0.0362,25.114186851211073,Male,18
6.0,2.0,1.83,70.31,0.0462,20.99495356684284,Male,17
6.0,2.0,1.75,54.43,0.0362,17.773061224489794,Male,17
6.0,2.0,1.7,62.6,0.0362,21.660899653979243,Male,17
6.0,1.0,1.55,73.48,0.0538,30.584807492195626,Female,17
6.0,1.0,1.73,110.68,0.0538,36.98085468943166,Female,17
7.0,1.0,1.3,68.04,0.0538,40.260355029585796,Female,18
6.0,1.0,1.63,50.35,0.0538,18.95065678045843,Female,17
7.0,1.0,1.57,52.16,1.3562,21.161101870258427,Female,18
7.0,1.0,1.63,49.9,1.6814,18.781286461665854,Female,18
7.0,1.0,1.63,72.58,1.4237,27.317550528811775,Female,18
6.0,1.0,1.57,79.38,1.3562,32.20414621282811,Female,17
7.0,1.0,1.68,65.77,1.3562,23.302862811791385,Female,18
7.0,2.0,1.78,72.58,1.2316,22.907461179144047,Male,18
7.0,2.0,1.85,79.38,0.9641,23.193571950328703,Male,18
7.0,2.0,1.85,90.72,1.2316,26.506939371804233,Male,18
6.0,2.0,1.73,58.97,1.2316,19.703297804804702,Male,17
6.0,1.0,1.57,58.97,1.3562,23.92389143575804,Female,17
7.0,1.0,1.73,81.65,1.4237,27.281232249657524,Female,18
6.0,2.0,1.63,54.43,0.9644,20.4862810041778,Male,17
7.0,2.0,1.93,70.31,1.2316,18.875674514752074,Male,18
6.0,2.0,1.63,56.7,0.9641,21.340660167864808,Male,17
6.0,2.0,1.78,74.84,1.2316,23.620754955182427,Male,17
6.0,2.0,1.9,127.01,1.2316,35.18282548476454,Male,17
7.0,2.0,1.88,72.58,1.2316,20.53531009506564,Male,18
6.0,2.0,1.7,72.12,1.6812,24.955017301038065,Male,17
5.0,2.0,1.78,74.84,1.8323,23.620754955182427,Male,16
6.0,2.0,1.73,68.95,1.8323,23.037856259814895,Male,17
6.0,1.0,1.63,53.98,1.4185,20.316910685385224,Female,17
6.0,1.0,1.65,52.16,1.7619,19.158861340679522,Female,17
6.0,1.0,1.63,58.06,1.4968,21.852534909104598,Female,17
6.0,1.0,1.57,54.43,1.4968,22.082031725424965,Female,17
5.0,1.0,1.65,83.92,1.4185,30.824609733700647,Female,16
6.0,1.0,1.6,47.63,1.7619,18.605468749999996,Female,17
6.0,1.0,1.68,52.16,1.7619,18.480725623582767,Female,17
4.0,2.0,1.78,62.6,1.9115,19.757606362832977,Male,15
3.0,1.0,1.57,47.63,2.2193,19.323299119639742,Female,14
4.0,1.0,1.73,61.24,2.2193,20.461759497477363,Female,15
4.0,1.0,1.6,65.77,0.5587,25.691406249999993,Female,15
3.0,1.0,1.65,54.43,2.2193,19.99265381083563,Female,14
4.0,1.0,1.6,52.16,2.2193,20.374999999999996,Female,15
4.0,1.0,1.55,38.56,2.2193,16.049947970863684,Female,15
4.0,1.0,1.65,62.6,2.099,22.99357208448118,Female,15
4.0,1.0,1.57,56.7,2.2193,23.002961580591506,Female,15
4.0,2.0,1.68,59.88,1.9115,21.215986394557827,Male,15
4.0,2.0,1.83,68.04,1.9115,20.317119054017738,Male,15
4.0,2.0,1.75,70.31,1.9115,22.958367346938775,Male,15
3.0,2.0,1.68,68.04,1.9115,24.107142857142865,Male,14
3.0,2.0,1.88,95.26,1.9115,26.952240832956093,Male,14
4.0,2.0,1.8,69.85,1.9115,21.55864197530864,Male,15
4.0,2.0,1.83,74.84,1.9115,22.347636537370477,Male,15
4.0,2.0,1.75,68.04,1.9115,22.21714285714286,Male,15
3.0,2.0,1.73,62.14,1.9115,20.76247118179692,Male,14
3.0,2.0,1.68,56.7,1.9115,20.08928571428572,Male,14
4.0,2.0,1.65,54.43,1.9115,19.99265381083563,Male,15
6.0,2.0,1.7,68.04,1.8323,23.543252595155714,Male,17
4.0,2.0,1.57,50.35,1.9809,20.42679216195383,Male,15
5.0,2.0,1.88,68.04,1.9809,19.250792213671346,Male,16
5.0,2.0,1.78,86.18,1.9809,27.19984850397677,Male,16
5.0,2.0,1.7,69.85,2.0481,24.169550173010382,Male,16
5.0,2.0,1.8,83.92,1.6668,25.901234567901234,Male,16
5.0,2.0,1.75,48.99,2.0481,15.996734693877551,Male,16
5.0,2.0,1.78,55.79,2.0481,17.608256533266,Male,16
5.0,2.0,1.63,43.55,0.4739,16.391283074259476,Male,16
4.0,1.0,1.55,73.48,1.7976,30.584807492195626,Female,15
5.0,1.0,1.57,68.04,1.7976,27.60355389670981,Female,16
4.0,1.0,1.75,93.9,1.8552,30.66122448979592,Female,15
5.0,1.0,1.63,50.8,1.9759,19.120027099251008,Female,16
5.0,1.0,1.73,58.97,0.5581,19.703297804804702,Female,16
6.0,1.0,1.57,58.97,3.015,23.92389143575804,Female,17
5.0,1.0,1.68,65.77,0.5581,23.302862811791385,Female,16
6.0,2.0,1.78,74.84,0.172,23.620754955182427,Male,17
5.0,2.0,1.7,65.77,0.172,22.757785467128027,Male,16
5.0,2.0,1.85,64.86,0.172,18.951059167275382,Male,16
5.0,2.0,1.83,81.65,0.2061,24.3811400758458,Male,16
6.0,2.0,1.8,72.58,0.172,22.401234567901234,Male,17
6.0,2.0,1.83,129.28,0.172,38.60372062468273,Male,17
7.0,2.0,1.85,117.94,0.172,34.46018991964937,Male,18
6.0,2.0,1.68,101.61,0.172,36.00127551020409,Male,17
5.0,1.0,1.55,59.88,0.2244,24.924037460978145,Female,16
6.0,1.0,1.6,63.05,0.2244,24.628906249999993,Female,17
5.0,1.0,1.6,67.59,0.2642,26.402343749999996,Female,16
5.0,1.0,1.68,73.48,0.2244,26.03458049886622,Female,16
6.0,1.0,1.55,90.72,0.2244,37.76066597294484,Female,17
5.0,1.0,1.65,52.16,0.2244,19.158861340679522,Female,16
6.0,1.0,1.73,78.02,0.2244,26.068361789568645,Female,17
6.0,2.0,1.73,66.23,0.172,22.129038724982458,Male,17
6.0,2.0,1.8,58.97,0.172,18.200617283950617,Male,17
3.0,2.0,1.68,60.33,0.2378,21.37542517006803,Male,14
4.0,2.0,1.8,83.01,0.2378,25.62037037037037,Male,15
4.0,2.0,1.73,65.77,0.2378,21.975341641885795,Male,15
3.0,2.0,1.73,79.38,0.2378,26.522770556984863,Male,14
4.0,1.0,1.6,60.78,0.3813,23.742187499999996,Female,15
3.0,2.0,1.75,58.97,0.2378,19.25551020408163,Male,14
4.0,2.0,1.73,73.48,0.2378,24.55143840422333,Male,15
4.0,2.0,1.75,61.24,0.2378,19.996734693877553,Male,15
4.0,2.0,1.75,50.35,0.2298,16.440816326530612,Male,15
4.0,2.0,1.8,79.83,0.2378,24.638888888888886,Male,15
